Country,ISO3 Code,Date,Price (EUR/MWhe)_x,YearMonth,Monthly_Avg_Price,Price (EUR/MWhe)_y
Germany,DEU,2016-01-21,52.11,2016-01,29.03,29.0258064516129
Germany,DEU,2016-01-22,33.14,2016-01,29.03,29.0258064516129
Germany,DEU,2016-01-23,28.26,2016-01,29.03,29.0258064516129
Germany,DEU,2016-01-24,26.15,2016-01,29.03,29.0258064516129
Germany,DEU,2016-01-25,28.35,2016-01,29.03,29.0258064516129
Germany,DEU,2016-01-26,25.12,2016-01,29.03,29.0258064516129
Germany,DEU,2016-01-27,19.35,2016-01,29.03,29.0258064516129
Germany,DEU,2016-01-28,26.08,2016-01,29.03,29.0258064516129
Germany,DEU,2016-01-29,22.35,2016-01,29.03,29.0258064516129
Germany,DEU,2016-01-30,11.82,2016-01,29.03,29.0258064516129
Germany,DEU,2016-01-31,12.38,2016-01,29.03,29.0258064516129
Germany,DEU,2016-02-01,20.74,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-02,16.97,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-03,23.05,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-04,26.64,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-05,27.59,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-06,15.75,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-07,9.98,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-08,12.39,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-09,17.53,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-10,24.52,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-11,25.93,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-12,28.57,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-13,22.55,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-14,15.51,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-15,24.77,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-16,32.23,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-17,26.16,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-18,27.91,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-19,27.21,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-20,13.82,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-21,8.33,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-22,20.14,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-23,24.53,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-24,24.2,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-25,27.78,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-26,28.05,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-27,22.71,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-28,18.3,2016-02,22.0,21.99793103448276
Germany,DEU,2016-02-29,24.08,2016-02,22.0,21.99793103448276
Germany,DEU,2016-03-01,24.5,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-02,24.44,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-03,28.28,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-04,24.76,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-05,23.19,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-06,21.39,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-07,29.44,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-08,28.42,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-09,25.58,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-10,26.25,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-11,28.21,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-12,27.71,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-13,22.75,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-14,27.4,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-15,27.15,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-16,25.49,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-17,27.52,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-18,25.37,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-19,24.31,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-20,18.01,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-21,25.28,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-22,28.47,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-23,26.47,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-24,27.86,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-25,25.63,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-26,19.23,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-27,10.55,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-28,1.5,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-29,23.16,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-30,27.14,2016-03,24.3,24.299032258064514
Germany,DEU,2016-03-31,27.81,2016-03,24.3,24.299032258064514
Germany,DEU,2016-04-01,27.63,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-02,21.27,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-03,17.81,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-04,27.21,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-05,26.75,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-06,22.34,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-07,23.35,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-08,28.66,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-09,23.66,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-10,18.84,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-11,24.22,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-12,28.34,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-13,28.57,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-14,26.66,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-15,25.14,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-16,18.73,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-17,18.71,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-18,23.77,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-19,20.54,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-20,24.12,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-21,26.57,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-22,26.06,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-23,21.9,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-24,16.0,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-25,26.43,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-26,27.11,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-27,26.13,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-28,30.1,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-29,25.53,2016-04,24.21,24.21066666666667
Germany,DEU,2016-04-30,24.17,2016-04,24.21,24.21066666666667
Germany,DEU,2016-05-01,18.71,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-02,28.02,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-03,28.22,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-04,27.39,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-05,19.21,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-06,22.4,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-07,14.25,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-08,-12.78,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-09,22.26,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-10,27.01,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-11,24.84,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-12,25.6,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-13,26.63,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-14,13.1,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-15,7.47,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-16,21.59,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-17,30.1,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-18,30.57,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-19,33.37,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-20,27.65,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-21,21.0,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-22,6.29,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-23,29.24,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-24,29.49,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-25,30.7,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-26,27.46,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-27,28.9,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-28,22.79,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-29,13.51,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-30,25.17,2016-05,22.55,22.550967741935484
Germany,DEU,2016-05-31,28.92,2016-05,22.55,22.550967741935484
Germany,DEU,2016-06-01,30.33,2016-06,27.7,27.705
Germany,DEU,2016-06-02,28.9,2016-06,27.7,27.705
Germany,DEU,2016-06-03,29.13,2016-06,27.7,27.705
Germany,DEU,2016-06-04,25.13,2016-06,27.7,27.705
Germany,DEU,2016-06-05,20.36,2016-06,27.7,27.705
Germany,DEU,2016-06-06,30.55,2016-06,27.7,27.705
Germany,DEU,2016-06-07,29.19,2016-06,27.7,27.705
Germany,DEU,2016-06-08,28.9,2016-06,27.7,27.705
Germany,DEU,2016-06-09,30.66,2016-06,27.7,27.705
Germany,DEU,2016-06-10,26.4,2016-06,27.7,27.705
Germany,DEU,2016-06-11,26.0,2016-06,27.7,27.705
Germany,DEU,2016-06-12,22.4,2016-06,27.7,27.705
Germany,DEU,2016-06-13,29.58,2016-06,27.7,27.705
Germany,DEU,2016-06-14,30.31,2016-06,27.7,27.705
Germany,DEU,2016-06-15,30.61,2016-06,27.7,27.705
Germany,DEU,2016-06-16,30.48,2016-06,27.7,27.705
Germany,DEU,2016-06-17,27.87,2016-06,27.7,27.705
Germany,DEU,2016-06-18,21.58,2016-06,27.7,27.705
Germany,DEU,2016-06-19,17.85,2016-06,27.7,27.705
Germany,DEU,2016-06-20,27.0,2016-06,27.7,27.705
Germany,DEU,2016-06-21,33.31,2016-06,27.7,27.705
Germany,DEU,2016-06-22,32.48,2016-06,27.7,27.705
Germany,DEU,2016-06-23,29.28,2016-06,27.7,27.705
Germany,DEU,2016-06-24,30.94,2016-06,27.7,27.705
Germany,DEU,2016-06-25,26.77,2016-06,27.7,27.705
Germany,DEU,2016-06-26,16.96,2016-06,27.7,27.705
Germany,DEU,2016-06-27,28.03,2016-06,27.7,27.705
Germany,DEU,2016-06-28,32.87,2016-06,27.7,27.705
Germany,DEU,2016-06-29,27.42,2016-06,27.7,27.705
Germany,DEU,2016-06-30,29.86,2016-06,27.7,27.705
Germany,DEU,2016-07-01,26.62,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-02,20.43,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-03,15.12,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-04,31.18,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-05,25.33,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-06,17.76,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-07,29.6,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-08,28.0,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-09,20.57,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-10,15.27,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-11,25.56,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-12,30.12,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-13,32.23,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-14,24.87,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-15,26.52,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-16,24.6,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-17,21.68,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-18,30.02,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-19,32.42,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-20,29.38,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-21,32.93,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-22,32.0,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-23,29.38,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-24,27.05,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-25,33.15,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-26,32.95,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-27,33.42,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-28,31.7,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-29,30.15,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-30,27.53,2016-07,27.18,27.181290322580644
Germany,DEU,2016-07-31,25.08,2016-07,27.18,27.181290322580644
Germany,DEU,2016-08-01,29.92,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-02,32.44,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-03,29.08,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-04,28.26,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-05,31.6,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-06,24.08,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-07,15.09,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-08,21.68,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-09,28.75,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-10,28.18,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-11,28.83,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-12,27.8,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-13,18.93,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-14,21.9,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-15,28.07,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-16,29.61,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-17,29.79,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-18,30.8,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-19,30.62,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-20,24.12,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-21,15.35,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-22,28.6,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-23,31.55,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-24,29.51,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-25,28.75,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-26,29.75,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-27,25.98,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-28,21.75,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-29,29.1,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-30,32.14,2016-08,27.18,27.181612903225805
Germany,DEU,2016-08-31,30.6,2016-08,27.18,27.181612903225805
Germany,DEU,2016-09-01,31.32,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-02,30.96,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-03,29.2,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-04,24.14,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-05,37.12,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-06,32.87,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-07,30.82,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-08,30.94,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-09,32.79,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-10,27.85,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-11,27.28,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-12,33.29,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-13,31.67,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-14,29.07,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-15,27.91,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-16,32.98,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-17,27.08,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-18,24.95,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-19,34.83,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-20,34.56,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-21,35.05,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-22,32.59,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-23,31.1,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-24,29.17,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-25,23.15,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-26,37.05,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-27,34.19,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-28,24.22,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-29,22.9,2016-09,30.51,30.51033333333333
Germany,DEU,2016-09-30,34.26,2016-09,30.51,30.51033333333333
Germany,DEU,2016-10-01,33.11,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-02,29.91,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-03,30.34,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-04,30.22,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-05,28.93,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-06,32.23,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-07,38.56,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-08,35.97,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-09,33.47,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-10,50.23,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-11,38.04,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-12,36.88,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-13,33.43,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-14,29.2,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-15,32.54,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-16,33.53,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-17,42.03,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-18,39.9,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-19,40.46,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-20,40.69,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-21,39.93,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-22,37.45,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-23,34.57,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-24,42.23,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-25,52.88,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-26,44.95,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-27,39.21,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-28,36.17,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-29,34.54,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-30,36.8,2016-10,37.14,37.141290322580645
Germany,DEU,2016-10-31,42.98,2016-10,37.14,37.141290322580645
Germany,DEU,2016-11-01,34.49,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-02,33.36,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-03,45.49,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-04,40.55,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-05,38.66,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-06,34.56,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-07,39.13,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-08,54.17,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-09,48.21,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-10,51.93,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-11,47.79,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-12,39.52,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-13,37.02,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-14,39.75,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-15,40.37,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-16,42.68,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-17,32.84,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-18,24.75,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-19,31.55,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-20,-0.32,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-21,34.27,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-22,38.78,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-23,45.31,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-24,39.83,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-25,42.61,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-26,38.24,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-27,31.29,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-28,41.19,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-29,42.43,2016-11,38.21,38.214000000000006
Germany,DEU,2016-11-30,35.97,2016-11,38.21,38.214000000000006
Germany,DEU,2016-12-01,26.81,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-02,39.67,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-03,41.1,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-04,38.26,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-05,48.95,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-06,58.13,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-07,37.49,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-08,30.63,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-09,35.78,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-10,32.39,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-11,28.7,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-12,47.95,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-13,49.08,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-14,60.14,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-15,49.81,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-16,53.39,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-17,46.53,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-18,43.86,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-19,57.31,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-20,48.59,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-21,40.16,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-22,45.01,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-23,37.39,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-24,7.27,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-25,-1.94,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-26,-12.79,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-27,5.93,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-28,42.16,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-29,46.18,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-30,42.0,2016-12,37.47,37.47064516129032
Germany,DEU,2016-12-31,35.65,2016-12,37.47,37.47064516129032
Germany,DEU,2017-01-01,29.78,2017-01,52.41,52.406129032258065
Germany,DEU,2017-01-02,46.47,2017-01,52.41,52.406129032258065
Germany,DEU,2017-01-03,37.49,2017-01,52.41,52.406129032258065
Germany,DEU,2017-01-04,28.2,2017-01,52.41,52.406129032258065
Germany,DEU,2017-01-05,50.16,2017-01,52.41,52.406129032258065
Germany,DEU,2017-01-06,49.39,2017-01,52.41,52.406129032258065
Germany,DEU,2017-01-07,38.4,2017-01,52.41,52.406129032258065
Germany,DEU,2017-01-08,42.9,2017-01,52.41,52.406129032258065
Germany,DEU,2017-01-09,55.6,2017-01,52.41,52.406129032258065
